Distance_(microns),eve,en,mlpt,hb,kr,gt,svb,cad,runt,odd
46,134.64150943396226,183.80188679245282,222.3679245283019,454.52830188679246,212.47169811320754,460.5943396226415,292.9339622641509,181.0943396226415,103.89622641509433,299.45283018867923
47,129.49056603773585,165.4433962264151,226.74528301886792,484.1320754716981,207.89622641509433,487.5943396226415,293.2641509433962,172.33018867924528,103.25471698113208,318.3018867924528
48,126.26666666666667,159.40952380952382,224.2952380952381,495.0285714285714,202.7904761904762,441.84761904761905,277.64761904761906,186.1809523809524,103.11428571428571,315.67619047619047
49,125.33962264150944,150.0754716981132,225.91509433962264,487.14150943396226,226.41509433962264,443.9433962264151,266.8867924528302,174.00943396226415,101.39622641509433,307.45283018867923
50,129.72380952380954,142.96190476190475,223.61904761904762,465.5238095238095,231.31428571428572,451.6,280.25714285714287,171.10476190476192,105.71428571428571,306.81904761904764
51,128.93269230769232,140.44230769230768,221.1153846153846,463.0192307692308,218.91346153846155,393.1826923076923,302.1923076923077,170.0,102.85576923076923,302.96153846153845
52,124.73529411764706,144.88235294117646,219.44117647058823,480.0686274509804,239.1764705882353,387.11764705882354,292.9313725490196,173.95098039215685,106.17647058823529,305.53921568627453
53,122.69,145.82,222.05,442.03,249.88,397.77,304.44,176.18,104.6,284.42
54,120.71428571428571,143.37755102040816,218.80612244897958,428.96938775510205,248.48979591836735,393.765306122449,314.0408163265306,174.5,108.25510204081633,278.33673469387753
55,120.41237113402062,136.8556701030928,220.16494845360825,437.54639175257734,255.1237113402062,383.3814432989691,309.9381443298969,169.62886597938143,106.24742268041237,276.21649484536084
56,122.25,134.19791666666666,224.83333333333334,452.2083333333333,252.65625,363.4375,299.28125,167.86458333333334,106.45833333333333,295.0625
57,128.73684210526315,139.85263157894738,222.30526315789473,455.29473684210524,259.2526315789474,399.5473684210526,299.4947368421053,174.83157894736843,109.48421052631579,274.86315789473684
58,133.0421052631579,143.6,221.67368421052632,443.2105263157895,279.46315789473687,385.7473684210526,302.6736842105263,176.55789473684212,108.97894736842105,272.8315789473684
59,129.50526315789475,140.0421052631579,223.96842105263158,463.8421052631579,267.63157894736844,407.3578947368421,301.0105263157895,176.34736842105264,112.2,283.5157894736842
60,124.97916666666667,139.83333333333334,225.33333333333334,442.9895833333333,258.4479166666667,373.28125,314.3333333333333,176.44791666666666,111.78125,287.5416666666667
61,124.78125,138.98958333333334,224.63541666666666,392.2916666666667,271.3645833333333,380.8333333333333,346.9791666666667,176.48958333333334,112.9375,262.78125
62,123.63541666666667,137.3125,223.4375,385.5625,286.3333333333333,380.65625,338.1875,174.17708333333334,108.33333333333333,259.71875
63,121.6938775510204,142.9795918367347,223.21428571428572,416.94897959183675,297.5408163265306,351.7244897959184,317.9387755102041,177.07142857142858,110.04081632653062,267.2244897959184
64,119.66326530612245,149.83673469387756,229.40816326530611,433.8265306122449,297.0408163265306,351.7040816326531,342.64285714285717,180.5612244897959,109.39795918367346,272.1530612244898
65,118.77,144.94,229.84,421.91,306.39,375.75,325.06,178.42,111.17,256.91
66,123.39,135.72,222.22,402.11,326.05,394.74,334.21,175.9,108.22,256.34
